,Название товара в срм,Product-id,offer_article,offer_purchasePrice,product_category
150,"Тактические штаны ENVIFORCE (Бежевый, XL)",,0302003003-2_XL,,timur
150,"Тактические штаны ENVIFORCE (Бежевый, 2XL)",,0302003003-2_2XL,,timur
150,"Тактические штаны ENVIFORCE (Бежевый, 3XL)",,0302003003-2_3XL,,timur
150,"Тактические штаны ENVIFORCE (Бежевый, 4XL)",,0302003003-2_4XL,,timur
150,"Тактические штаны ENVIFORCE (Черный, 3XL)",,0302003003-1_3XL,,timur
150,"Тактические штаны ENVIFORCE (Черный, 4XL)",,0302003003-1_4XL,,timur
151,Зимние термосапожки женские,0400099,0401008001,,timur
151,Зимние термосапожки Бежевые 36,,0401008001-1_36,,timur
151,Зимние термосапожки Бежевые 37,,0401008001-1_37,,timur
151,Зимние термосапожки Бежевые 38,,0401008001-1_38,,timur
151,Зимние термосапожки Бежевые 39,,0401008001-1_39,,timur
151,Зимние термосапожки Бежевые 40,,0401008001-1_40,,timur
151,Зимние термосапожки Бежевые 41,,0401008001-1_41,,timur
151,Зимние термосапожки Бежевые 42,,0401008001-1_42,,timur
151,Зимние термосапожки Черные 36,,0401008001-2_36,,timur
151,Зимние термосапожки Черные 37,,0401008001-2_37,,timur
151,Зимние термосапожки Черные 38,,0401008001-2_38,,timur
151,Зимние термосапожки Черные 39,,0401008001-2_39,,timur
151,Зимние термосапожки Черные 40,,0401008001-2_40,,timur
151,Зимние термосапожки Черные 41,,0401008001-2_41,,timur
151,Зимние термосапожки Черные 42,,0401008001-2_42,,timur
152,M-Styler: цвет не указан,ss-styler,ss-00-0010,4.3,ss
152,M-Styler: Розовый,ss-styler-pink,ss-00-0010,4.3,ss
152,M-Styler: Темно-серый(Черный),ss-styler-black,ss-00-0010,4.3,ss
152,M-Styler: Белый,ss-styler-white,ss-00-0010,4.3,ss
153,Sleek Soul: Набор матовых помад,ss-lipstick12,ss-00-0011,7.0,ss
154,Набор Anne Klein (Белый),ss-vd-0001-01,ss-vd-0001,11.88,ss
154,Набор Anne Klein (Черный),ss-vd-0001-02,ss-vd-0001,11.88,ss
155,"Кулон ""Titanic""",ss-titanic,ss-00-0012,,ss
156,Стельки с подогревом,04000126,0502012001,,timur
157,Тактические перчатки,04000127,0502011001,,timur
157,Тактические перчатки L,,0502011001,,timur
157,Тактические перчатки XL,,0502011001,,timur
158,Универсальная обувь MaxComfort,04000130,0402007002,,timur
158,Универсальная обувь MaxComfort 36,,0402007002,,timur
158,Универсальная обувь MaxComfort 37,,0402007002,,timur
158,Универсальная обувь MaxComfort 38,,0402007002,,timur
158,Универсальная обувь MaxComfort 39,,0402007002,,timur
158,Универсальная обувь MaxComfort 40,,0402007002,,timur
158,Универсальная обувь MaxComfort 41,,0402007002,,timur
158,Универсальная обувь MaxComfort 42,,0402007002,,timur
158,Универсальная обувь MaxComfort 43,,0402007002,,timur
158,Универсальная обувь MaxComfort 44,,0402007002,,timur
158,Универсальная обувь MaxComfort 45,,0402007002,,timur
159,Летающая фея,04000136,1107011002,,timur
159,Летающая фея (Розовый),,1107011002,,timur
159,Летающая фея (Голубой),,1107011002,,timur
160,Зимние Термосапожки (Акция),0400099_up,,,timur
160,Зимние Термосапожки Бежевые 36,,,,timur
160,Зимние Термосапожки Бежевые 37,,,,timur
160,Зимние Термосапожки Бежевые 38,,,,timur
160,Зимние Термосапожки Бежевые 39,,,,timur
160,Зимние Термосапожки Бежевые 40,,,,timur
160,Зимние Термосапожки Бежевые 41,,,,timur
160,Зимние Термосапожки (Акция) Бежевые 42,,,,timur
160,Зимние Термосапожки Черные 36,,,,timur
160,Зимние Термосапожки Черные 37,,,,timur
160,Зимние Термосапожки Черные 38,,,,timur
160,Зимние Термосапожки Черные 39,,,,timur
160,Зимние Термосапожки Черные 40,,,,timur
160,Зимние Термосапожки Черные 41,,,,timur
160,Зимние Термосапожки Черные 42,,,,timur
161,Жилет с подогревом(Акция),04000128_up,04000128,,timur
161,Жилет с подогревом M,,04000128,,timur
161,Жилет с подогревом L,,04000128,,timur
161,Жилет с подогревом XL,,04000128,,timur
161,Жилет с подогревом 2XL,,04000128,,timur
161,Жилет с подогревом 3XL,,04000128,,timur
161,Жилет с подогревом 4XL,,04000128,,timur
162,Тактические Перчатки (Акция),04000127_up,,,timur
162,Тактические Перчатки (Акция)L,,,,timur
162,Тактические Перчатки (Акция)XL,,,,timur
163,Футболка для коррекции фигуры NanoFlex,04000107_up,,,timur
163,Футболка для коррекции фигуры M,,,,timur
163,Футболка для коррекции фигуры L,,,,timur
163,Футболка для коррекции фигуры XL,,,,timur
163,Футболка для коррекции фигуры 2XL,,,,timur
163,Футболка для коррекции фигуры 3XL,,,,timur
164,Универсальная обувь MaxComfort,04000130_up,,,timur
164,Универсальная обувь MaxComfort (Акция)36,,,,timur
164,Универсальная обувь MaxComfort (Акция)37,,,,timur
164,Универсальная обувь MaxComfort (Акция)38,,,,timur
164,Универсальная обувь MaxComfort (Акция)39,,,,timur
164,Универсальная обувь MaxComfort (Акция)40,,,,timur
164,Универсальная обувь MaxComfort (Акция)41,,,,timur
164,Универсальная обувь MaxComfort (Акция)42,,,,timur
164,Универсальная обувь MaxComfort (Акция)43,,,,timur
164,Универсальная обувь MaxComfort (Акция)44,,,,timur
164,Универсальная обувь MaxComfort (Акция)45,,,,timur
165,Портативный  фотопринтер MINIPRINT,04000137,,,timur
166,Мужские зимние ботинки Woolys,04000138,0402001004,,timur
166,Мужские зимние ботинки Woolys Черные 40,,0402001004-1_40,,timur
166,Мужские зимние ботинки Woolys Черные 41,,0402001004-1_41,,timur
166,Мужские зимние ботинки Woolys Черные 42,,0402001004-1_42,,timur
166,Мужские зимние ботинки Woolys Черные 43,,0402001004-1_43,,timur
166,Мужские зимние ботинки Woolys Черные 44,,0402001004-1_44,,timur
166,Мужские зимние ботинки Woolys Черные 45,,0402001004-1_45,,timur
166,Мужские зимние ботинки Woolys Черные 46,,0402001004-1_46,,timur
166,Мужские зимние ботинки Woolys Синие 40,,0402001004-2_40,,timur
166,Мужские зимние ботинки Woolys Синие 41,,0402001004-2_41,,timur
166,Мужские зимние ботинки Woolys Синие 42,,0402001004-2_42,,timur
166,Мужские зимние ботинки Woolys Синие 43,,0402001004-2_43,,timur
166,Мужские зимние ботинки Woolys Синие 44,,0402001004-2_44,,timur
166,Мужские зимние ботинки Woolys Синие 45,,0402001004-2_45,,timur
166,Мужские зимние ботинки Woolys Синие 46,,0402001004-2_46,,timur
167,Портативный мини принтер,04000139,0106002002,,timur
168,Смарт Часы (Черный муар),ss-smart-watch-black,ss-00-0013,,ss
168,Смарт Часы (Ультрамарин),ss-smart-watch-blue,ss-00-0013,,ss
168,Смарт Часы (Кремовый),ss-smart-watch-creme,ss-00-0013,,ss
168,Смарт Часы (Дыня Крайола),ss-smart-watch-pink,ss-00-0013,,ss
168,Смарт часы (Черный муар) с микро + ремешок,ss-smart-new-black,ss-00-0013,,ss
168,Смарт часы (Ультрамарин) с микро + ремешок,ss-smart-new-blue,ss-00-0013,,ss
169,Клатч (Черный),ss-purse-black,ss-00-0014-purse,2.5,ss
169,Клатч (Красный),ss-purse-red,ss-00-0014-purse,,ss
169,Клатч (Розовый),ss-purse-pink,ss-00-0014-purse,2.5,ss
169,Клатч (Голубой),ss-purse-blue,ss-00-0014-purse,2.5,ss
169,Часы Starry Sky,ss-starrysky,ss-00-0014-watch,1.0,ss
169,Sleek Soul: клатч + часы (апсейл),purse-upsell,ss-00-0014-purse,2.5,ss
170,SS: Маш. от катышек,ss-vd-0004-01,ss-vd-0004,2.0,ss
171,Sleek Soul: LED светильник с датчиком,ss-led-light-no-size,0906005004,,timur
171,SS: LED светильник с датчиком (30 см.),,0906005004,,timur
171,SS: LED светильник с датчиком (40 см.),ss-led-light,0906005004,,timur
171,SS: LED светильник с датчиком (60 см.),,0906005004,,timur
172,"Компрессионные носки, 3 шт.",04000201,0302002001,,timur
172,"Компрессионные носки, 3 шт. (L/XL)",,0302002001,,timur
172,"Компрессионные носки, 3 шт (2XL/3XL)",,0302002001,,timur
172,"Компрессионные носки, 3 шт (S/M)",,0302002001,,timur
172,"Компрессионные носки, 1 шт. (Оранж, S/M)",,0302002001,,timur
172,"Компрессионные носки, 1 шт. (Оранж, L/XL)",,0302002001,,timur
172,"Компрессионные носки, 1 шт. (Оранж, 2XL/3XL)",,0302002001,,timur
173,Увлажнитель Ночник 2в1,04000202,0906002007,,timur
173,Увлажнитель Ночник 2в1 (Белый),,0906002007,,timur
173,Увлажнитель Ночник 2в1 (Розовый),,0906002007,,timur
174,Органайзер для мойки + крючок,kitchen-organizer,ss-00-0016,,ss
174,SS: Органайзер для мойки + крючок (Желтый),,ss-00-0016,,ss
174,SS: Органайзер для мойки + крючок (Розовый),,ss-00-0016,,ss
174,SS: Органайзер для мойки + крючок (Синий),,ss-00-0016,,ss
174,SS: Органайзер для мойки + крючок (Зеленый),,ss-00-0016,,ss
175,"SS:  Кружевные трусы, 4 шт. (M)",ss-il-0046-02,ss-il-0046,,ss
175,"SS:  Кружевные трусы, 4 шт. (L)",ss-il-0046-03,ss-il-0046,,ss
175,"SS:  Кружевные трусы, 4 шт. (XL)",ss-il-0046-04,ss-il-0046,,ss
175,"SS:  Кружевные трусы, 4 шт. (2XL)",ss-il-0046-05,ss-il-0046,,ss
175,"SS:  Кружевные трусы, 4 шт. (3XL)",ss-il-0046-06,ss-il-0046,,ss
175,"SS:  Кружевные трусы, 4 шт. (Уточнить размер)",ss-il-0046-01,ss-il-0046,,ss
176,Кроссовки для детей Super Comfort,04000203,0404001001,,timur
176,Кроссовки для детей Super Comfort ОРАНЖ 21,,0404001001,,timur
176,Кроссовки для детей Super Comfort ОРАНЖ 22,,0404001001,,timur
176,Кроссовки для детей Super Comfort ОРАНЖ 23,,0404001001,,timur
176,Кроссовки для детей Super Comfort ОРАНЖ 24,,0404001001,,timur
176,Кроссовки для детей Super Comfort ОРАНЖ 25,,0404001001,,timur
